"ID","Year","SOURCE","Drugcode","MIC_SIGN","MIC","Minimum","Maximum"
"07GA01CB07",2007,"Retail Chickens","COT","<=",0.125,0,0.125
"07GA01CB07",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA01CB07",2007,"Retail Chickens","FOX","=",8,8,8
"07GA01CB07",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA01CB07",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA01CB07",2007,"Retail Chickens","NAL",">",32,32.1,99999
"07GA01CB07",2007,"Retail Chickens","STR","=",64,64,64
"07GA01CB07",2007,"Retail Chickens","TET",">",32,32.1,99999
"07GA01CB07",2007,"Retail Chickens","TIO","=",0.5,0.5,0.5
"07GA01CB08",2007,"Retail Chickens","AMC","=",4,4,4
"07GA01CB08",2007,"Retail Chickens","AMI","=",2,2,2
"07GA01CB08",2007,"Retail Chickens","AMP","=",4,4,4
"07GA01CB08",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA01CB08",2007,"Retail Chickens","CHL","=",8,8,8
"07GA01CB08",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA01CB08",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA01CB08",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA01CB08",2007,"Retail Chickens","FOX","=",4,4,4
"07GA01CB08",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA01CB08",2007,"Retail Chickens","KAN","=",16,16,16
"07GA01CB08",2007,"Retail Chickens","NAL","=",2,2,2
"07GA01CB08",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA01CB08",2007,"Retail Chickens","TET","<=",4,0,4
"07GA01CB08",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA01CB09",2007,"Retail Chickens","AMC","=",4,4,4
"07GA01CB09",2007,"Retail Chickens","AMI","=",4,4,4
"07GA01CB09",2007,"Retail Chickens","AMP","=",2,2,2
"07GA01CB09",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA01CB09",2007,"Retail Chickens","CHL","=",4,4,4
"07GA01CB09",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA01CB09",2007,"Retail Chickens","COT","=",2,2,2
"07GA01CB09",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA01CB09",2007,"Retail Chickens","FOX","=",4,4,4
"07GA01CB09",2007,"Retail Chickens","GEN","=",16,16,16
"07GA01CB09",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA01CB09",2007,"Retail Chickens","NAL","=",1,1,1
"07GA01CB09",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA01CB09",2007,"Retail Chickens","TET","=",32,32,32
"07GA01CB09",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA01CB10",2007,"Retail Chickens","AMC","=",8,8,8
"07GA01CB10",2007,"Retail Chickens","AMI","=",2,2,2
"07GA01CB10",2007,"Retail Chickens","AMP",">",32,32.1,99999
"07GA01CB10",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA01CB10",2007,"Retail Chickens","CHL","=",4,4,4
"07GA01CB10",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA01CB10",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA01CB10",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA01CB10",2007,"Retail Chickens","FOX","=",4,4,4
"07GA01CB10",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA01CB10",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA01CB10",2007,"Retail Chickens","NAL","=",2,2,2
"07GA01CB10",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA01CB10",2007,"Retail Chickens","TET","=",32,32,32
"07GA01CB10",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA02CB01",2007,"Retail Chickens","AMC","=",4,4,4
"07GA02CB01",2007,"Retail Chickens","AMI","=",2,2,2
"07GA02CB01",2007,"Retail Chickens","AMP",">",32,32.1,99999
"07GA02CB01",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB01",2007,"Retail Chickens","CHL","=",4,4,4
"07GA02CB01",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB01",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA02CB01",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA02CB01",2007,"Retail Chickens","FOX","=",2,2,2
"07GA02CB01",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA02CB01",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA02CB01",2007,"Retail Chickens","NAL","=",2,2,2
"07GA02CB01",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA02CB01",2007,"Retail Chickens","TET","<=",4,0,4
"07GA02CB01",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA02CB02",2007,"Retail Chickens","AMC","=",4,4,4
"07GA02CB02",2007,"Retail Chickens","AMI","=",2,2,2
"07GA02CB02",2007,"Retail Chickens","AMP",">",32,32.1,99999
"07GA02CB02",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB02",2007,"Retail Chickens","CHL","=",4,4,4
"07GA02CB02",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB02",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA02CB02",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA02CB02",2007,"Retail Chickens","FOX","=",4,4,4
"07GA02CB02",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA02CB02",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA02CB02",2007,"Retail Chickens","NAL","=",2,2,2
"07GA02CB02",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA02CB02",2007,"Retail Chickens","TET","<=",4,0,4
"07GA02CB02",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA02CB03",2007,"Retail Chickens","AMC","=",8,8,8
"07GA02CB03",2007,"Retail Chickens","AMI","=",2,2,2
"07GA02CB03",2007,"Retail Chickens","AMP",">",32,32.1,99999
"07GA02CB03",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB03",2007,"Retail Chickens","CHL","=",8,8,8
"07GA02CB03",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB03",2007,"Retail Chickens","COT","<=",0.125,0,0.125
"07GA02CB03",2007,"Retail Chickens","FIS","=",32,32,32
"07GA02CB03",2007,"Retail Chickens","FOX","=",8,8,8
"07GA02CB03",2007,"Retail Chickens","GEN","=",0.5,0.5,0.5
"07GA02CB03",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA02CB03",2007,"Retail Chickens","NAL","=",2,2,2
"07GA02CB03",2007,"Retail Chickens","STR","<=",32,0,32
"07GA02CB03",2007,"Retail Chickens","TET","<=",4,0,4
"07GA02CB03",2007,"Retail Chickens","TIO","=",0.5,0.5,0.5
"07GA02CB04",2007,"Retail Chickens","AMC","=",4,4,4
"07GA02CB04",2007,"Retail Chickens","AMI","=",2,2,2
"07GA02CB04",2007,"Retail Chickens","AMP","=",4,4,4
"07GA02CB04",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB04",2007,"Retail Chickens","CHL","=",8,8,8
"07GA02CB04",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB04",2007,"Retail Chickens","COT","<=",0.125,0,0.125
"07GA02CB04",2007,"Retail Chickens","FIS","=",32,32,32
"07GA02CB04",2007,"Retail Chickens","FOX","=",4,4,4
"07GA02CB04",2007,"Retail Chickens","GEN","=",0.5,0.5,0.5
"07GA02CB04",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA02CB04",2007,"Retail Chickens","NAL","=",2,2,2
"07GA02CB04",2007,"Retail Chickens","STR","<=",32,0,32
"07GA02CB04",2007,"Retail Chickens","TET","<=",4,0,4
"07GA02CB04",2007,"Retail Chickens","TIO","=",0.5,0.5,0.5
"07GA02CB05",2007,"Retail Chickens","AMC","=",2,2,2
"07GA02CB05",2007,"Retail Chickens","AMI","=",2,2,2
"07GA02CB05",2007,"Retail Chickens","AMP","=",2,2,2
"07GA02CB05",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB05",2007,"Retail Chickens","CHL","=",4,4,4
"07GA02CB05",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB05",2007,"Retail Chickens","COT","<=",0.125,0,0.125
"07GA02CB05",2007,"Retail Chickens","FIS","=",32,32,32
"07GA02CB05",2007,"Retail Chickens","FOX","=",4,4,4
"07GA02CB05",2007,"Retail Chickens","GEN","=",0.5,0.5,0.5
"07GA02CB05",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA02CB05",2007,"Retail Chickens","NAL","=",2,2,2
"07GA02CB05",2007,"Retail Chickens","STR","<=",32,0,32
"07GA02CB05",2007,"Retail Chickens","TET",">",32,32.1,99999
"07GA02CB05",2007,"Retail Chickens","TIO","=",0.5,0.5,0.5
"07GA02CB06",2007,"Retail Chickens","AMC","=",2,2,2
"07GA02CB06",2007,"Retail Chickens","AMI","=",4,4,4
"07GA02CB06",2007,"Retail Chickens","AMP","=",2,2,2
"07GA02CB06",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB06",2007,"Retail Chickens","CHL","=",8,8,8
"07GA02CB06",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB06",2007,"Retail Chickens","COT","=",1,1,1
"07GA02CB06",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA02CB06",2007,"Retail Chickens","FOX","=",4,4,4
"07GA02CB06",2007,"Retail Chickens","GEN","=",1,1,1
"07GA02CB06",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA02CB06",2007,"Retail Chickens","NAL","=",1,1,1
"07GA02CB06",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA02CB06",2007,"Retail Chickens","TET",">",32,32.1,99999
"07GA02CB06",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA02CB07",2007,"Retail Chickens","AMC","=",2,2,2
"07GA02CB07",2007,"Retail Chickens","AMI","=",4,4,4
"07GA02CB07",2007,"Retail Chickens","AMP","=",2,2,2
"07GA02CB07",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB07",2007,"Retail Chickens","CHL","=",4,4,4
"07GA02CB07",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB07",2007,"Retail Chickens","COT","=",1,1,1
"07GA02CB07",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA02CB07",2007,"Retail Chickens","FOX","=",4,4,4
"07GA02CB07",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA02CB07",2007,"Retail Chickens","KAN","=",16,16,16
"07GA02CB07",2007,"Retail Chickens","NAL","=",1,1,1
"07GA02CB07",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA02CB07",2007,"Retail Chickens","TET","<=",4,0,4
"07GA02CB07",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA02CB08",2007,"Retail Chickens","AMC","=",2,2,2
"07GA02CB08",2007,"Retail Chickens","AMI","=",2,2,2
"07GA02CB08",2007,"Retail Chickens","AMP","=",4,4,4
"07GA02CB08",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB08",2007,"Retail Chickens","CHL","=",8,8,8
"07GA02CB08",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB08",2007,"Retail Chickens","COT","<=",0.125,0,0.125
"07GA02CB08",2007,"Retail Chickens","FIS","<=",16,0,16
"07GA02CB08",2007,"Retail Chickens","FOX","=",4,4,4
"07GA02CB08",2007,"Retail Chickens","GEN","=",0.5,0.5,0.5
"07GA02CB08",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA02CB08",2007,"Retail Chickens","NAL","=",2,2,2
"07GA02CB08",2007,"Retail Chickens","STR","<=",32,0,32
"07GA02CB08",2007,"Retail Chickens","TET","<=",4,0,4
"07GA02CB08",2007,"Retail Chickens","TIO","=",0.5,0.5,0.5
"07GA02CB10",2007,"Retail Chickens","AMC","=",2,2,2
"07GA02CB10",2007,"Retail Chickens","AMI","=",2,2,2
"07GA02CB10",2007,"Retail Chickens","AMP","=",2,2,2
"07GA02CB10",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA02CB10",2007,"Retail Chickens","CHL","=",4,4,4
"07GA02CB10",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA02CB10",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA02CB10",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA02CB10",2007,"Retail Chickens","FOX","=",2,2,2
"07GA02CB10",2007,"Retail Chickens","GEN","=",8,8,8
"07GA02CB10",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA02CB10",2007,"Retail Chickens","NAL","=",2,2,2
"07GA02CB10",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA02CB10",2007,"Retail Chickens","TET","<=",4,0,4
"07GA02CB10",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA03CB01",2007,"Retail Chickens","AMC","=",4,4,4
"07GA03CB01",2007,"Retail Chickens","AMI","=",2,2,2
"07GA03CB01",2007,"Retail Chickens","AMP","=",2,2,2
"07GA03CB01",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA03CB01",2007,"Retail Chickens","CHL","=",8,8,8
"07GA03CB01",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB01",2007,"Retail Chickens","COT","<=",0.125,0,0.125
"07GA03CB01",2007,"Retail Chickens","FIS","=",32,32,32
"07GA03CB01",2007,"Retail Chickens","FOX","=",4,4,4
"07GA03CB01",2007,"Retail Chickens","GEN","=",0.5,0.5,0.5
"07GA03CB01",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA03CB01",2007,"Retail Chickens","NAL","=",2,2,2
"07GA03CB01",2007,"Retail Chickens","STR","<=",32,0,32
"07GA03CB01",2007,"Retail Chickens","TET","<=",4,0,4
"07GA03CB01",2007,"Retail Chickens","TIO","=",0.5,0.5,0.5
"07GA03CB02",2007,"Retail Chickens","AMC","=",4,4,4
"07GA03CB02",2007,"Retail Chickens","AMI","=",2,2,2
"07GA03CB02",2007,"Retail Chickens","AMP","=",4,4,4
"07GA03CB02",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA03CB02",2007,"Retail Chickens","CHL","=",8,8,8
"07GA03CB02",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB02",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA03CB02",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA03CB02",2007,"Retail Chickens","FOX","=",4,4,4
"07GA03CB02",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA03CB02",2007,"Retail Chickens","KAN","=",16,16,16
"07GA03CB02",2007,"Retail Chickens","NAL","=",2,2,2
"07GA03CB02",2007,"Retail Chickens","STR","<=",32,0,32
"07GA03CB02",2007,"Retail Chickens","TET",">",32,32.1,99999
"07GA03CB02",2007,"Retail Chickens","TIO","=",0.5,0.5,0.5
"07GA03CB03",2007,"Retail Chickens","AMC","=",32,32,32
"07GA03CB03",2007,"Retail Chickens","AMI","=",2,2,2
"07GA03CB03",2007,"Retail Chickens","AMP",">",32,32.1,99999
"07GA03CB03",2007,"Retail Chickens","AXO","=",16,16,16
"07GA03CB03",2007,"Retail Chickens","CHL","=",8,8,8
"07GA03CB03",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB03",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA03CB03",2007,"Retail Chickens","FIS","<=",16,0,16
"07GA03CB03",2007,"Retail Chickens","FOX",">",32,32.1,99999
"07GA03CB03",2007,"Retail Chickens","GEN","=",0.5,0.5,0.5
"07GA03CB03",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA03CB03",2007,"Retail Chickens","NAL","=",2,2,2
"07GA03CB03",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA03CB03",2007,"Retail Chickens","TET",">",32,32.1,99999
"07GA03CB03",2007,"Retail Chickens","TIO","=",8,8,8
"07GA03CB04",2007,"Retail Chickens","AMC","=",4,4,4
"07GA03CB04",2007,"Retail Chickens","AMI","=",2,2,2
"07GA03CB04",2007,"Retail Chickens","AMP","=",2,2,2
"07GA03CB04",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA03CB04",2007,"Retail Chickens","CHL","=",8,8,8
"07GA03CB04",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB04",2007,"Retail Chickens","COT","<=",0.125,0,0.125
"07GA03CB04",2007,"Retail Chickens","FIS","=",32,32,32
"07GA03CB04",2007,"Retail Chickens","FOX","=",8,8,8
"07GA03CB04",2007,"Retail Chickens","GEN","=",0.5,0.5,0.5
"07GA03CB04",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA03CB04",2007,"Retail Chickens","NAL","=",2,2,2
"07GA03CB04",2007,"Retail Chickens","STR","<=",32,0,32
"07GA03CB04",2007,"Retail Chickens","TET","<=",4,0,4
"07GA03CB04",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA03CB05",2007,"Retail Chickens","AMC","=",4,4,4
"07GA03CB05",2007,"Retail Chickens","AMI","=",2,2,2
"07GA03CB05",2007,"Retail Chickens","AMP","=",2,2,2
"07GA03CB05",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA03CB05",2007,"Retail Chickens","CHL","=",8,8,8
"07GA03CB05",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB05",2007,"Retail Chickens","COT","<=",0.125,0,0.125
"07GA03CB05",2007,"Retail Chickens","FIS","<=",16,0,16
"07GA03CB05",2007,"Retail Chickens","FOX","=",4,4,4
"07GA03CB05",2007,"Retail Chickens","GEN","<=",0.25,0,0.25
"07GA03CB05",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA03CB05",2007,"Retail Chickens","NAL","=",2,2,2
"07GA03CB05",2007,"Retail Chickens","STR","<=",32,0,32
"07GA03CB05",2007,"Retail Chickens","TET","<=",4,0,4
"07GA03CB05",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA03CB06",2007,"Retail Chickens","AMC","=",4,4,4
"07GA03CB06",2007,"Retail Chickens","AMI","=",2,2,2
"07GA03CB06",2007,"Retail Chickens","AMP","=",2,2,2
"07GA03CB06",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA03CB06",2007,"Retail Chickens","CHL","=",16,16,16
"07GA03CB06",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB06",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA03CB06",2007,"Retail Chickens","FIS","<=",16,0,16
"07GA03CB06",2007,"Retail Chickens","FOX","=",4,4,4
"07GA03CB06",2007,"Retail Chickens","GEN","=",0.5,0.5,0.5
"07GA03CB06",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA03CB06",2007,"Retail Chickens","NAL","=",2,2,2
"07GA03CB06",2007,"Retail Chickens","STR","=",64,64,64
"07GA03CB06",2007,"Retail Chickens","TET","<=",4,0,4
"07GA03CB06",2007,"Retail Chickens","TIO","=",0.5,0.5,0.5
"07GA03CB07",2007,"Retail Chickens","AMC","=",2,2,2
"07GA03CB07",2007,"Retail Chickens","AMI","=",2,2,2
"07GA03CB07",2007,"Retail Chickens","AMP","=",2,2,2
"07GA03CB07",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA03CB07",2007,"Retail Chickens","CHL","=",8,8,8
"07GA03CB07",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB07",2007,"Retail Chickens","COT","=",0.25,0.25,0.25
"07GA03CB07",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA03CB07",2007,"Retail Chickens","FOX","=",2,2,2
"07GA03CB07",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA03CB07",2007,"Retail Chickens","KAN","=",64,64,64
"07GA03CB07",2007,"Retail Chickens","NAL","=",2,2,2
"07GA03CB07",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA03CB07",2007,"Retail Chickens","TET",">",32,32.1,99999
"07GA03CB07",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA03CB08",2007,"Retail Chickens","AMC","=",2,2,2
"07GA03CB08",2007,"Retail Chickens","AMI","=",1,1,1
"07GA03CB08",2007,"Retail Chickens","AMP","<=",1,0,1
"07GA03CB08",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA03CB08",2007,"Retail Chickens","CHL","=",4,4,4
"07GA03CB08",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB08",2007,"Retail Chickens","COT",">",4,4.1,99999
"07GA03CB08",2007,"Retail Chickens","FIS",">",256,256.1,99999
"07GA03CB08",2007,"Retail Chickens","FOX","=",2,2,2
"07GA03CB08",2007,"Retail Chickens","GEN",">",16,16.1,99999
"07GA03CB08",2007,"Retail Chickens","KAN","<=",8,0,8
"07GA03CB08",2007,"Retail Chickens","NAL","=",1,1,1
"07GA03CB08",2007,"Retail Chickens","STR",">",64,64.1,99999
"07GA03CB08",2007,"Retail Chickens","TET","<=",4,0,4
"07GA03CB08",2007,"Retail Chickens","TIO","=",0.25,0.25,0.25
"07GA03CB09",2007,"Retail Chickens","AMC","=",4,4,4
"07GA03CB09",2007,"Retail Chickens","AMI","=",2,2,2
"07GA03CB09",2007,"Retail Chickens","AMP","=",2,2,2
"07GA03CB09",2007,"Retail Chickens","AXO","<=",0.25,0,0.25
"07GA03CB09",2007,"Retail Chickens","CHL","=",8,8,8
"07GA03CB09",2007,"Retail Chickens","CIP","<=",0.015,0,0.015
"07GA03CB09",2007,"Retail Chickens","COT","=",0.5,0.5,0.5
"07GA03CB09",2007,"Retail Chickens","FIS",">",256,256.1,99999
