"ID","Year","AMC","AMP","AXO","CHL","CIP","COT","FIS","FOX","GEN","NAL","TET","AZI","MER","SMX"
"16GA06GB10",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA07GB02",2016,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"16GA07GB04",2016,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"16GA07GB05",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16GA07GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA07GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA07GB08",2016,0,1,0,1,0,0,1,0,0,0,1,0,0,NA
"16GA09GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA09GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA09GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA09GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA10GB02",2016,0,1,0,1,0,0,1,0,0,0,1,0,0,NA
"16GA10GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA10GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA10GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA10GB10",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA11GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA11GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA11GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA11GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16GA11GB09",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD01GB01",2016,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"16MD01GB02",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16MD01GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD02GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD02GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD02GB08",2016,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"16MD02GB09",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD02GB10",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD03GB02",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16MD03GB03",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16MD03GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD03GB09",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD04GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD04GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD05GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD05GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD05GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD05GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD05GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD06GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD06GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD06GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD06GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD06GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD06GB09",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16MD07GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD07GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD07GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD08GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD08GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD08GB04",2016,0,1,0,0,0,1,1,0,0,0,1,0,0,NA
"16MD08GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD09GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD09GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD09GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD09GB08",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16MD10GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD10GB03",2016,0,0,0,1,0,1,1,0,0,0,1,0,0,NA
"16MD10GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD10GB09",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD11GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD11GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD11GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD11GB09",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD12GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD12GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD12GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16MD12GB08",2016,0,1,0,0,0,0,0,0,0,0,1,0,0,NA
"16OR01GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR01GB06",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16OR01GB10",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR02GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR02GB09",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16OR03GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR03GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR03GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR03GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR04GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR04GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR05GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR05GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR05GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR05GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR06GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR07GB06",2016,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"16OR07GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR09GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR09GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16OR10GB04",2016,1,1,0,0,0,0,1,1,1,0,1,0,0,NA
"16OR11GB02",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16OR11GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN01GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN01GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN01GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN02GB02",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16TN02GB03",2016,0,0,0,1,0,0,1,0,0,0,1,0,0,NA
"16TN02GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN02GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN02GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN03GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN03GB05",2016,0,1,0,1,0,0,1,0,0,0,1,0,0,NA
"16TN03GB06",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16TN03GB09",2016,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"16TN04GB02",2016,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"16TN04GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN04GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN04GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN04GB09",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN05GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN05GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN05GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN05GB07",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN05GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN06GB01",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN06GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN06GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN06GB06",2016,1,1,1,1,0,0,1,1,0,0,1,0,0,NA
"16TN07GB02",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN07GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN07GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN07GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN07GB10",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN08GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN08GB05",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN08GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN08GB09",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN09GB08",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN10GB09",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN11GB02",2016,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN11GB03",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN11GB09",2016,0,1,0,1,0,0,1,0,0,0,1,0,0,NA
"16TN12GB04",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"16TN12GB06",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO02GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO04GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO06GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO06GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO07GB02",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17CO07GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO09GB04",2017,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"17CO09GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO09GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO10GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO10GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO10GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO10GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17CO12GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA01GB02",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17GA01GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA01GB04",2017,0,1,0,1,0,0,1,0,0,0,1,0,0,NA
"17GA01GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA01GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA01GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA01GB09",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17GA01GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA02GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA02GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA02GB06",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17GA03GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA03GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA04GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA04GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA04GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA05GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA05GB06",2017,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"17GA05GB08",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17GA06GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA06GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA07GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA07GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA07GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA08GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA08GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA09GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA10GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA10GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA11GB04",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17GA11GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA12GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA12GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17GA12GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA01GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA01GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA01GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA01GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA02GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA02GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA02GB06",2017,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"17IA02GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA02GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA03GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA03GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA03GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA03GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA03GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA04GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA04GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA05GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA05GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA05GB10",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17IA06GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA06GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA06GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA07GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA07GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA07GB08",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17IA08GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA08GB04",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17IA08GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA09GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA10GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA10GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA10GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17IA11GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS01GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS01GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS02GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS02GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS03GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS05GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS06GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS06GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS06GB08",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17KS07GB06",2017,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"17KS07GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS08GB06",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17KS08GB08",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17KS09GB02",2017,0,1,0,0,0,0,1,0,0,0,1,0,0,NA
"17KS09GB04",2017,0,1,0,0,0,0,0,0,0,0,1,0,0,NA
"17KS09GB06",2017,0,1,0,0,0,0,1,0,0,0,1,0,0,NA
"17KS09GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS10GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS10GB04",2017,0,1,0,0,0,0,0,0,0,0,1,0,0,NA
"17KS10GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17KS12GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD01GB07",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17MD02GB01",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17MD02GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD02GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD03GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD04GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD04GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD04GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD04GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD05GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD05GB03",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17MD05GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD06GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD06GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD06GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD08GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD09GB01",2017,0,1,0,0,0,0,0,0,0,0,1,0,0,NA
"17MD09GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD09GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD09GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD10GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17MD12GB01",2017,0,0,0,1,0,0,1,0,0,0,1,0,0,NA
"17MD12GB03",2017,0,0,0,1,0,0,1,0,0,0,1,0,0,NA
"17MD12GB07",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17OR01GB07",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17OR02GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR02GB07",2017,0,0,0,0,0,0,1,0,0,0,1,0,0,NA
"17OR02GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR03GB01",2017,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"17OR03GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR05GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR06GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR07GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR07GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR08GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR09GB02",2017,0,1,0,1,0,0,1,0,0,0,1,0,0,NA
"17OR09GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR10GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR10GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR11GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR11GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR11GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR12GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17OR12GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA01GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA01GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA01GB07",2017,0,1,1,0,0,0,0,0,0,0,1,0,0,NA
"17PA01GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA02GB04",2017,0,1,0,0,0,1,1,0,0,0,1,0,0,NA
"17PA03GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA03GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA04GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA04GB05",2017,0,1,0,1,0,1,1,0,0,0,1,0,0,NA
"17PA04GB09",2017,0,1,0,0,0,0,0,0,0,0,1,0,0,NA
"17PA05GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA05GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA06GB04",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17PA06GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA07GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA07GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA07GB10",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17PA08GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA10GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA10GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA11GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA11GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17PA11GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC01GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC01GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC02GB10",2017,0,0,0,1,0,0,0,0,0,1,1,0,0,NA
"17SC03GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC04GB01",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17SC04GB02",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17SC05GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC05GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC06GB04",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17SC06GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC06GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC06GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC07GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC07GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC08GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC08GB08",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17SC08GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC09GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC09GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC10GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC11GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC11GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SC11GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD02GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD02GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD02GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD02GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD02GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD03GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD03GB04",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17SD03GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD03GB08",2017,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"17SD03GB09",2017,0,1,0,1,0,0,1,0,0,0,1,0,0,NA
"17SD04GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD04GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"17SD04GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
