"ID","Year","SOURCE","Drugcode","MIC_SIGN","MIC","Minimum","Maximum"
"07GA02GB01",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA02GB02",2007,"Retail Ground Beef","AMC","=",8,8,8
"07GA02GB02",2007,"Retail Ground Beef","AMP",">",32,32.1,99999
"07GA02GB02",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA02GB02",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA02GB02",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA02GB02",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA02GB02",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA02GB02",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA02GB02",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA02GB02",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA02GB02",2007,"Retail Ground Beef","TET",">",32,32.1,99999
"07GA02GB04",2007,"Retail Ground Beef","AMC","=",2,2,2
"07GA02GB04",2007,"Retail Ground Beef","AMP","<=",1,0,1
"07GA02GB04",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA02GB04",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA02GB04",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA02GB04",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA02GB04",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA02GB04",2007,"Retail Ground Beef","FOX","=",2,2,2
"07GA02GB04",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA02GB04",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA02GB04",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA02GB05",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA02GB05",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA02GB05",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA02GB05",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA02GB05",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA02GB05",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA02GB05",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA02GB05",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA02GB05",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA02GB05",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA02GB05",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA02GB06",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA02GB06",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA02GB06",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA02GB06",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA02GB06",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA02GB06",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA02GB06",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA02GB06",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA02GB06",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA02GB06",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA02GB06",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA02GB07",2007,"Retail Ground Beef","AMC","<=",1,0,1
"07GA02GB07",2007,"Retail Ground Beef","AMP","<=",1,0,1
"07GA02GB07",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA02GB07",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA02GB07",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA02GB07",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA02GB07",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA02GB07",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA02GB07",2007,"Retail Ground Beef","GEN","<=",0,0,0
"07GA02GB07",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA02GB07",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA02GB09",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA02GB09",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA02GB09",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA02GB09",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA02GB09",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA02GB09",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA02GB09",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA02GB09",2007,"Retail Ground Beef","FOX","=",8,8,8
"07GA02GB09",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA02GB09",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA02GB09",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA02GB10",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA02GB10",2007,"Retail Ground Beef","AMP","=",4,4,4
"07GA02GB10",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA02GB10",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA02GB10",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA02GB10",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA02GB10",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA02GB10",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA02GB10",2007,"Retail Ground Beef","GEN","<=",0,0,0
"07GA02GB10",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA02GB10",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA03GB01",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA03GB01",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA03GB01",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB01",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA03GB01",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB01",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA03GB01",2007,"Retail Ground Beef","FIS","=",32,32,32
"07GA03GB01",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA03GB01",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA03GB01",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA03GB01",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA03GB02",2007,"Retail Ground Beef","AMC","=",2,2,2
"07GA03GB02",2007,"Retail Ground Beef","AMP","<=",1,0,1
"07GA03GB02",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB02",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA03GB02",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB02",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA03GB02",2007,"Retail Ground Beef","FIS","=",32,32,32
"07GA03GB02",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA03GB02",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA03GB02",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA03GB02",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA03GB03",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA03GB03",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA03GB03",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB03",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA03GB03",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB03",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA03GB03",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA03GB03",2007,"Retail Ground Beef","FOX","=",2,2,2
"07GA03GB03",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA03GB03",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA03GB03",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA03GB04",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA03GB04",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA03GB04",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB04",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA03GB04",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB04",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA03GB04",2007,"Retail Ground Beef","FIS",">",256,256.1,99999
"07GA03GB04",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA03GB04",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA03GB04",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA03GB04",2007,"Retail Ground Beef","TET",">",32,32.1,99999
"07GA03GB05",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA03GB05",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA03GB05",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB05",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA03GB05",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB05",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA03GB05",2007,"Retail Ground Beef","FIS",">",256,256.1,99999
"07GA03GB05",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA03GB05",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA03GB05",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA03GB05",2007,"Retail Ground Beef","TET",">",32,32.1,99999
"07GA03GB06",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA03GB06",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA03GB06",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB06",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA03GB06",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB06",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA03GB06",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA03GB06",2007,"Retail Ground Beef","FOX","=",2,2,2
"07GA03GB06",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA03GB06",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA03GB06",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA03GB07",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA03GB07",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA03GB07",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB07",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA03GB07",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB07",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA03GB07",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA03GB07",2007,"Retail Ground Beef","FOX","=",2,2,2
"07GA03GB07",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA03GB07",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA03GB07",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA03GB09",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA03GB09",2007,"Retail Ground Beef","AMP","=",4,4,4
"07GA03GB09",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB09",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA03GB09",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB09",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA03GB09",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA03GB09",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA03GB09",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA03GB09",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA03GB09",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA03GB10",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA03GB10",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA03GB10",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA03GB10",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA03GB10",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA03GB10",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA03GB10",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA03GB10",2007,"Retail Ground Beef","FOX","=",2,2,2
"07GA03GB10",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA03GB10",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA03GB10",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA04GB01",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA04GB01",2007,"Retail Ground Beef","AMP","=",4,4,4
"07GA04GB01",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA04GB01",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA04GB01",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA04GB01",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA04GB01",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA04GB01",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA04GB01",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA04GB01",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA04GB01",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA04GB02",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA04GB02",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA04GB02",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA04GB02",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA04GB02",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA04GB02",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA04GB02",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA04GB02",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA04GB02",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA04GB02",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA04GB02",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA04GB05",2007,"Retail Ground Beef","AMC","=",2,2,2
"07GA04GB05",2007,"Retail Ground Beef","AMP","<=",1,0,1
"07GA04GB05",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA04GB05",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA04GB05",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA04GB05",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA04GB05",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA04GB05",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA04GB05",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA04GB05",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA04GB05",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA04GB06",2007,"Retail Ground Beef","AMC","=",2,2,2
"07GA04GB06",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA04GB06",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA04GB06",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA04GB06",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA04GB06",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA04GB06",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA04GB06",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA04GB06",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA04GB06",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA04GB06",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA04GB07",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA04GB07",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA04GB07",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA04GB07",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA04GB07",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA04GB07",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA04GB07",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA04GB07",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA04GB07",2007,"Retail Ground Beef","GEN","=",0,0,0
"07GA04GB07",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA04GB07",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA04GB08",2007,"Retail Ground Beef","AMC","=",2,2,2
"07GA04GB08",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA04GB08",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA04GB08",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA04GB08",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA04GB08",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA04GB08",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA04GB08",2007,"Retail Ground Beef","FOX","=",2,2,2
"07GA04GB08",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA04GB08",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA04GB08",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA04GB09",2007,"Retail Ground Beef","AMC","=",4,4,4
"07GA04GB09",2007,"Retail Ground Beef","AMP","=",4,4,4
"07GA04GB09",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA04GB09",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA04GB09",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA04GB09",2007,"Retail Ground Beef","COT","=",0,0,0
"07GA04GB09",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA04GB09",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA04GB09",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA04GB09",2007,"Retail Ground Beef","NAL","=",1,1,1
"07GA04GB09",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA04GB10",2007,"Retail Ground Beef","AMC","=",2,2,2
"07GA04GB10",2007,"Retail Ground Beef","AMP","<=",1,0,1
"07GA04GB10",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA04GB10",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA04GB10",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA04GB10",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA04GB10",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA04GB10",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA04GB10",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA04GB10",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA04GB10",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA05GB02",2007,"Retail Ground Beef","AMC","=",2,2,2
"07GA05GB02",2007,"Retail Ground Beef","AMP","=",2,2,2
"07GA05GB02",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA05GB02",2007,"Retail Ground Beef","CHL","=",4,4,4
"07GA05GB02",2007,"Retail Ground Beef","CIP","<=",0,0,0
"07GA05GB02",2007,"Retail Ground Beef","COT","<=",0,0,0
"07GA05GB02",2007,"Retail Ground Beef","FIS","<=",16,0,16
"07GA05GB02",2007,"Retail Ground Beef","FOX","=",4,4,4
"07GA05GB02",2007,"Retail Ground Beef","GEN","=",1,1,1
"07GA05GB02",2007,"Retail Ground Beef","NAL","=",2,2,2
"07GA05GB02",2007,"Retail Ground Beef","TET","<=",4,0,4
"07GA05GB03",2007,"Retail Ground Beef","AMC","<=",1,0,1
"07GA05GB03",2007,"Retail Ground Beef","AMP","<=",1,0,1
"07GA05GB03",2007,"Retail Ground Beef","AXO","<=",0.25,0,0.25
"07GA05GB03",2007,"Retail Ground Beef","CHL","=",8,8,8
"07GA05GB03",2007,"Retail Ground Beef","CIP","<=",0,0,0
