"ID","Year","AMC","AMP","AXO","AZI","CHL","CIP","COT","FIS","FOX","GEN","MER","NAL","STR","TET"
"17SC07GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC07GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC08GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC08GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17SC08GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC09GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC09GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC10GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC11GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC11GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SC11GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD02GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD02GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD02GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD02GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD02GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD03GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD03GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17SD03GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD03GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17SD03GB09",2017,0,1,0,0,1,0,0,1,0,0,0,0,1,1
"17SD04GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD04GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD04GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD05GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD05GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD06GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17SD06GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD06GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD07GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17SD08GB04",2017,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"17SD08GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD08GB08",2017,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"17SD08GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD09GB02",2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"17SD09GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD09GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD09GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD10GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD10GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD10GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD11GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD11GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD11GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD12GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17SD12GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17SD12GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN01GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"17TN01GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN01GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17TN01GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN02GB06",2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"17TN02GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17TN02GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN02GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17TN03GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN03GB02",2017,1,1,0,0,0,0,1,1,0,0,0,0,0,1
"17TN03GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN03GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17TN03GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN04GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN05GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17TN08GB02",2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"17TN08GB04",2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"17TN08GB08",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN09GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17TN10GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN10GB10",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN12GB02",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TN12GB06",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX01GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX01GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX01GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX01GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX04GB04",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX05GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX06GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX06GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX07GB05",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX07GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX09GB03",2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17TX09GB07",2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17TX10GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX10GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX10GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX11GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX11GB07",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX12GB01",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX12GB03",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17TX12GB09",2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"18CA01GB01",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA02GB01",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA04GB05",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA07GB05",2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"18CA08GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA08GB03",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA10GB03",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA10GB05",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA12GB01UCD",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA12GB03UCD",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CA12GB04UCD",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO01GB07",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO02GB07",2018,0,1,0,0,1,0,0,1,0,0,0,0,1,1
"18CO02GB09",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO03GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO04GB03",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO05GB01",2018,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"18CO05GB05",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO05GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO06GB09",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO08GB03",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO08GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO11GB03",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO11GB05",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO12GB05",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18CO12GB10",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA02GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA02GB08",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA02GB10",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA03GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA03GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA03GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA03GB10",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA04GB10",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18GA05VL03",2018,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"18GA06GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA06GB10",2018,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"18GA06VL01",2018,0,1,0,0,1,0,0,1,0,0,0,0,1,1
"18GA06VL04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA07GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"18GA07VL05",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA07VL07",2018,0,1,1,1,1,0,1,1,0,1,0,0,1,1
"18GA07VL08",2018,0,1,0,0,0,0,1,1,0,0,0,1,0,1
"18GA08GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA08GB08",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA08GB10",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18GA08VL01",2018,0,1,0,0,1,0,1,1,0,0,0,0,1,1
"18GA08VL04",2018,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"18GA08VL07",2018,0,1,0,0,1,0,1,1,0,0,0,0,1,1
"18GA12GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA01GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18IA02GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA02GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18IA02GB10",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA03GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18IA03GB10",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA04GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA04GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA05GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA05GB08",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA06GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA07GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA07GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA07GB08",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA08GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"18IA08GB08",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA09GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"18IA09GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA10GB04",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA10GB08",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA11GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18IA12GB02",2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"18IA12GB06",2018,0,1,0,0,1,0,0,1,0,0,0,0,1,1
"18KS01GB02",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18KS02GB06",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
